session_id,target
21419,7.104714480625942e-05
21420,4.826690734958982e-08
21421,1.143780294887982e-10
21422,1.2216354488939782e-05
21423,7.751372624881275e-08
21424,0.004945782840087051
21425,7.28540490642353e-09
21426,1.6448406007287993e-05
21427,0.00104383122383631
21428,2.941225135208934e-05
21429,8.398390387885006e-07
21430,0.0002622971980845307
21431,1.974180294676752e-05
21432,1.0153263840351465e-10
21433,1.1394242886541104e-07
21434,5.1605301430662356e-11
21435,0.00021384125863245615
21436,1.3563262965095713e-06
21437,3.860469713219673e-05
21438,3.5316291897116358e-09
21439,2.0145234699565068e-05
21440,7.218331227390074e-09
21441,5.1004512529552765e-09
21442,1.9446504101944322e-08
21443,1.2090173361700811e-05
21444,9.639507089715123e-11
21445,5.314840419372586e-05
21446,0.00026287834268702733
21447,6.203016375129192e-05
21448,1.6729141021070394e-13
21449,9.65641492039215e-06
21450,0.012890875508647965
21451,3.909742713102739e-07
21452,1.490786969825897e-07
21453,2.1687384706483894e-06
21454,0.0007069124891972
21455,0.0010135675182229701
21456,1.2912214087169833e-06
21457,7.159200264251737e-07
21458,2.5580925816153744e-05
21459,0.00017036232790395808
21460,0.002636021522791509
21461,9.460296913488215e-07
21462,0.00010890989816304837
21463,0.002083413063824991
21464,0.020622207918604404
21465,5.885636497253732e-07
21466,0.0007294664781461316
21467,3.0328089141840386e-06
21468,3.3410837657748906e-11
21469,9.451344513319811e-08
21470,0.009056238671805357
21471,2.1287738215213238e-07
21472,0.002454252769133989
21473,1.5067182406242876e-06
21474,1.8460867100088545e-06
21475,1.8199938518923207e-11
21476,3.299151964046674e-09
21477,1.6660892217098324e-09
21478,2.1928737079402922e-05
21479,6.892521097851846e-06
21480,3.224368579539471e-08
21481,1.9124894284547374e-05
21482,4.552168848634363e-08
21483,2.0880798793400342e-05
21484,0.0024432917657635942
21485,1.8962506178506664e-06
21486,2.129546679355292e-09
21487,5.505160315853167e-07
21488,3.912829902108283e-09
21489,8.49956745321244e-08
21490,0.00017398925927615343
21491,0.00016474663896533668
21492,0.020511171654000456
21493,2.819785549963809e-06
21494,0.0021090495875106907
21495,2.2979626329656072e-05
21496,0.02443857646221767
21497,2.9413097401651612e-05
21498,7.414271399917337e-20
21499,0.0012784040946895573
21500,2.600647831769451e-06
21501,9.149326172087449e-19
21502,3.037131453143191e-09
21503,0.02069054702454164
21504,2.707224304732127e-10
21505,3.277092773700686e-08
21506,0.0001485386533967453
21507,1.7050301689180591e-06
21508,3.420386110481617e-09
21509,8.08602321800726e-09
21510,5.5073744491807405e-08
21511,8.982343381732226e-07
21512,1.9064298953940463e-05
21513,4.492952377025729e-09
21514,3.186071241880173e-05
21515,0.0027876622844066074
21516,0.03744116282246042
21517,5.53908651639222e-06
21518,0.0372387971440911
21519,6.14156200707397e-10
21520,1.4153801798242502e-05
21521,1.4772721510795254e-07
21522,1.7261428034318397e-07
21523,1.9098844437060656e-09
21524,2.9719866078960216e-09
21525,0.05860168896361716
21526,3.927583960994367e-05
21527,3.25794798674357e-05
21528,2.552356312767991e-05
21529,1.6746060809320707e-06
21530,1.1682571432331245e-05
21531,1.5661277899832086e-09
21532,0.003483473690751665
21533,8.939286341983396e-06
21534,1.7836433523753278e-06
21535,4.2015843427564216e-08
21536,2.520160780764542e-10
21537,1.1143098974538541e-05
21538,3.464972660611967e-09
21539,5.639661962828729e-07
21540,7.481578332972094e-07
21541,0.0006605264789771219
21542,6.856421307748836e-10
21543,7.005451340661308e-08
21544,2.3619177802340115e-07
21545,1.5059892356761656e-05
21546,0.00024893796041281917
21547,7.684318530554406e-07
21548,4.649153296954254e-09
21549,1.8630561119563343e-05
21550,0.018376922485290707
21551,3.7483962476536675e-05
21552,2.13259271644469e-06
21553,0.008331915557152328
21554,4.48808533401163e-05
21555,6.844121819371461e-11
21556,2.5075653818287667e-08
21557,0.0003509259436677597
21558,0.0051969528406709325
21559,3.600445882066633e-08
21560,2.2633652153493294e-12
21561,2.491287485373416e-06
21562,9.799779189075381e-05
21563,6.267330095656294e-05
21564,2.0079429820364642e-05
21565,1.0695383150737133e-06
21566,8.792196351054563e-10
21567,0.0009431210523209508
21568,6.655611256739213e-07
21569,2.600647831769451e-06
21570,0.004203168270837872
21571,3.0656131187523068e-09
21572,0.00017753466982819733
21573,3.49810786698793e-07
21574,3.146552603063821e-08
21575,4.586576229195887e-09
21576,0.004033971369395395
21577,9.88363880657817e-07
21578,0.0016125818068232726
21579,0.00039728092393752785
21580,1.8896129909261066e-05
21581,4.035050237537054e-09
21582,4.4001919492525367e-07
21583,8.124040197902282e-09
21584,4.274281999515482e-05
21585,8.360988117843975e-11
21586,0.00014401692422097288
21587,3.299855015233311e-07
21588,8.67928724512342e-05
21589,8.329556382080764e-07
21590,9.172055349676784e-22
21591,8.393089443376834e-06
21592,3.1589115412967934e-09
21593,9.780583399523768e-06
21594,7.1046643252702315e-09
21595,9.54475378132508e-08
21596,3.131661794025422e-08
21597,4.492952377025729e-09
21598,2.352594178375972e-06
21599,1.466222218517379e-07
21600,1.067249050165379e-07
21601,5.639025598824312e-08
21602,0.0006069404054909393
21603,7.400460779174484e-07
21604,2.0193155343649334e-13
21605,7.398712576487717e-07
21606,3.287037710362456e-07
21607,5.5031800585480995e-05
21608,3.1878697820175754e-07
21609,0.0005517073821759674
21610,2.009130608570937e-05
21611,1.4865800928372728e-09
21612,0.0075404994808616725
21613,0.00324153815189572
21614,2.931267289071955e-09
21615,2.3372747465589337e-08
21616,6.586588553714164e-06
21617,2.89818786992316e-10
21618,4.3776597517903216e-07
21619,6.773333091398088e-06
21620,5.216417599016616e-10
21621,1.246804954347522e-07
21622,4.323227686991499e-05
21623,1.359233839147626e-07
21624,1.6330324370182147e-09
21625,4.531326670066773e-08
21626,2.513367833578836e-10
21627,1.779219540496206e-07
21628,1.1563573560234365e-09
21629,2.600647831769451e-06
21630,1.5070816797933998e-05
21631,1.8864633924735389e-06
21632,2.4246132855229688e-08
21633,7.617018006289505e-05
21634,1.6488892304761237e-06
21635,2.4400072211039167e-07
21636,0.0006776373313546029
21637,1.4905979130347559e-09
21638,3.048169380144273e-09
21639,0.0027570060107177585
21640,1.9991515293178765e-05
21641,1.3838043736441364e-06
21642,3.1789151154250597e-10
21643,1.22954903874186e-07
21644,1.1931545953272105e-07
21645,3.0534896873488556e-09
21646,3.798394575731282e-06
21647,3.391358206822457e-05
21648,3.16095504009405e-08
21649,2.602973269411606e-07
21650,2.9694779419681155e-06
21651,1.9387166413167673e-06
21652,3.9469738774941834e-05
21653,3.956699116089239e-07
21654,5.68549247907577e-08
21655,1.8078473794033107e-13
21656,1.831007392461826e-07
21657,0.0027290073834453266
21658,2.371270837129108e-07
21659,9.719972757268785e-05
21660,1.8439341676052351e-06
21661,0.0004913362587576205
21662,5.681758305984345e-11
21663,2.215116303728992e-09
21664,1.956302620931851e-06
21665,8.6864739716969e-18
21666,5.064395115663431e-08
21667,1.883279294930762e-06
21668,1.0683512815128159e-13
21669,1.2267668250382018e-05
21670,2.3301148718013452e-05
21671,0.019604378368842063
21672,4.026084637863968e-08
21673,3.4111987905347013e-07
21674,2.850223064088037e-05
21675,2.8011477687394807e-06
21676,6.932348486794626e-07
21677,9.149530697151608e-10
21678,2.0975566874930274e-07
21679,8.795893045232572e-08
21680,3.5167283609539206e-06
21681,7.556929097520767e-05
21682,1.8729963361426968e-10
21683,2.409590428792804e-07
21684,0.00014938616751512126
21685,0.00022877139287345814
21686,3.2802770345149364e-07
21687,0.00035068087601478824
21688,2.526972087432239e-10
21689,1.970105915554198e-06
21690,1.930026098657431e-06
21691,0.0034311754982477996
21692,3.016227090840965e-12
21693,6.84739311540858e-09
21694,7.797521670538558e-07
21695,2.5075653818287667e-08
21696,2.359921196421304e-12
21697,1.0342927324817941e-05
21698,1.7013054904476242e-08
21699,2.3231709450404296e-05
21700,8.016069231597493e-09
21701,8.169193355572268e-06
21702,0.002618615168903513
21703,3.1819545493121277e-09
21704,1.7013054904476242e-08
21705,1.2867996077784653e-07
21706,3.441339591703086e-07
21707,3.312566213780862e-05
21708,2.513367833578836e-10
21709,5.435254029644814e-06
21710,1.3441665428133253e-08
21711,8.416722552885152e-08
21712,3.277092773700686e-08
21713,9.514609783591952e-13
21714,3.431526619865602e-07
21715,4.678729683112456e-10
21716,6.144290151635908e-07
21717,8.281083334161008e-06
21718,8.853341889384691e-05
21719,0.13535127578497214
21720,0.0014717187894399972
21721,7.098430978258658e-05
21722,1.984513066567702e-10
21723,1.3491062254533491e-06
21724,8.183789652328603e-09
21725,8.619726930795749e-07
21726,5.4790475352407206e-05
21727,1.4320270325167323e-06
21728,3.968305706785737e-06
21729,5.679354455524113e-07
21730,0.00012325659279257328
21731,0.001839623682228933
21732,3.57495974010635e-09
21733,2.0762036038935555e-09
21734,0.01102129940032426
21735,6.693347157541421e-08
21736,0.008987052566911109
21737,3.866140567610301e-05
21738,9.741913580441067e-06
21739,3.504405550280331e-05
21740,5.184346773171466e-09
21741,0.2466601170845631
21742,6.911733974972513e-06
21743,1.931554848576564e-05
21744,2.3065490889376747e-07
21745,2.6874765316535635e-08
21746,4.689560538769309e-06
21747,2.2678758865091805e-08
21748,1.0711136197701435e-09
21749,9.586977553314577e-05
21750,6.477898093483872e-05
21751,0.003167165965561324
21752,0.004908941883343504
21753,0.00031105068897922924
21754,0.00314373368555076
21755,8.599864931996904e-08
21756,5.4498332800099604e-05
21757,2.2621087860298494e-09
21758,2.136477875694899e-09
21759,2.982560553518064e-08
21760,4.0744257324210085e-06
21761,2.2008525732315273e-05
21762,8.717630667382423e-05
21763,0.0006319033400719564
21764,9.324579729870957e-08
21765,2.9231317407802865e-10
21766,4.6855674757911e-05
21767,1.6307910154133063e-10
21768,1.843297773623707e-08
21769,7.2181211714481975e-06
21770,8.179690864467524e-10
21771,7.61966657694512e-07
21772,0.00020161659840869396
21773,1.2408832654110263e-07
21774,0.0012825759790515607
21775,4.6444049950451786e-11
21776,0.002054640923630013
21777,4.708655531595052e-06
21778,1.5059892356761656e-05
21779,2.2990181550383903e-07
21780,4.217507856097885e-07
21781,7.989452953030445e-08
21782,7.005451340661308e-08
21783,8.795066872666989e-07
21784,5.959723726632307e-08
21785,1.864828481750196e-05
21786,2.0470108503910275e-06
21787,2.9479676776666327e-06
21788,0.007993349533472043
21789,8.558066047105014e-05
21790,4.663664015617496e-12
21791,2.0926874839672865e-05
21792,0.03652668628043362
21793,1.5533881451590535e-07
21794,3.146053817090304e-08
21795,1.920347258685867e-06
21796,3.140948680635788e-09
21797,3.7879676546901126e-06
21798,5.380522680163826e-07
21799,7.906929187337012e-11
21800,1.8864633924735389e-06
21801,1.1253082605402775e-07
21802,0.0055585307598103985
21803,1.2854661403012962e-06
21804,0.00019938336962455207
21805,5.664430077166896e-07
21806,3.0405716074128954e-09
21807,2.7232440830382556e-05
21808,4.487498588539339e-05
21809,6.083404802979935e-09
21810,9.039863304749665e-08
21811,1.2613649568779787e-08
21812,1.4640518984503818e-07
21813,3.1487852452701275e-08
21814,3.487885068908302e-08
21815,0.0013303862991334366
21816,6.744597545660992e-05
21817,3.368245068970512e-08
21818,6.437780760186468e-05
21819,3.668559752720832e-06
21820,1.6488892304761237e-06
21821,1.4326572294357695e-06
21822,0.00015776478144230896
21823,4.687380602343326e-08
21824,0.0008280715690312191
21825,1.3954984059500178e-08
21826,0.0010643607255510401
21827,2.931267289071955e-09
21828,0.00019188244305457045
21829,0.0002978268404109936
21830,0.001014863615327594
21831,9.956457310125849e-08
21832,2.6408282887626965e-09
21833,0.0005235642978297565
21834,0.00017523215298894618
21835,1.4273393335948475e-05
21836,0.00035559693937674893
21837,5.451992119030846e-07
21838,2.826035682682442e-09
21839,9.613003827887664e-09
21840,0.00013535209646332733
21841,0.0008240356534176905
21842,3.7502671260221404e-07
21843,0.003290323041281175
21844,4.91835840074068e-07
21845,0.0007069124891972
21846,1.9346290691229177e-08
21847,1.745794943889869e-06
21848,3.912537127898447e-05
21849,3.7707102463433615e-05
21850,0.00016160726769628097
21851,5.464673587950522e-06
21852,2.271506001624803e-06
21853,0.00017798556908125323
21854,1.1912607937127664e-05
21855,3.251681154852543e-11
21856,0.00020134359303865392
21857,3.4818834267440564e-09
21858,3.6117598625695184e-09
21859,1.828230399152095e-05
21860,1.8542809411046353e-10
21861,3.1135203936258757e-07
21862,1.2639931791742267e-06
21863,1.6556684996716632e-05
21864,7.89248606078555e-07
21865,1.6405656448952474e-08
21866,5.679354736074499e-08
21867,5.03400422918764e-07
21868,0.00022124286964323494
21869,9.416859581963536e-07
21870,7.07299117378394e-08
21871,0.00042530088122142193
21872,3.34440570584038e-10
21873,3.277092773700686e-08
21874,3.6411153914501533e-06
21875,2.9413097401651612e-05
21876,2.8521526142052967e-09
21877,2.5928079814020335e-05
21878,1.6803706678677928e-08
21879,3.1841491476106335e-08
21880,1.8603741489452865e-06
21881,3.0205560892663562e-05
21882,6.782732477739958e-09
21883,9.15003894388604e-07
21884,4.655662479722307e-06
21885,0.00018846248128389146
21886,9.448215289744811e-05
21887,1.5059892356761656e-05
21888,1.4905979130347559e-09
21889,0.004948204435840984
21890,1.2249576383780405e-07
21891,4.184139536014321e-05
21892,0.0001688690184702275
21893,2.646229366540838e-08
21894,8.749524052144885e-06
21895,2.414752364547304e-07
21896,4.132117825584821e-05
21897,2.387564798172596e-05
21898,5.0559022800473356e-08
21899,1.783071913446956e-07
21900,3.92415843663039e-05
21901,0.002509922590523513
21902,3.672946465203369e-05
21903,9.325919833185843e-06
21904,4.575344128442751e-06
21905,5.276239275358795e-06
21906,7.692295715545611e-09
21907,0.01150219394202241
21908,3.1217490796643096e-05
21909,1.3847455859721723e-08
21910,0.0084327152996209
21911,9.550207944897282e-09
21912,2.2756824870755886e-06
21913,2.045712415632423e-05
21914,0.00018127613382675967
21915,0.00017733357563078385
21916,1.2653352585204623e-05
21917,3.4982455424903234e-07
21918,0.00011539121030474415
21919,5.818134781646107e-08
21920,1.366962468465792e-05
21921,0.019170368833029805
21922,0.002241083154440306
21923,2.287060243647914e-09
21924,1.0042832155774224e-07
21925,5.523170248954282e-06
21926,2.9362468050009614e-09
21927,1.1431842224611436e-06
21928,3.259091487304011e-05
21929,1.5629516513412587e-07
21930,2.8727662981352904e-06
21931,9.049810333514614e-07
21932,0.006475742136768241
21933,4.296741906370147e-06
21934,4.977763441125484e-05
21935,9.579530101328189e-05
21936,1.458825611819595e-07
21937,0.010291799676340684
21938,1.6488892304761237e-06
21939,1.6996054428936535e-11
21940,1.1478920749974763e-07
21941,3.5784048982614275e-08
21942,1.1218038141186887e-06
21943,2.6874207748010764e-06
21944,1.677217121723368e-06
21945,0.0001660871029159858
21946,2.2359667792230815e-06
21947,3.6029199124762566e-09
21948,2.485855392960434e-08
21949,0.0003607374930590954
21950,3.3475020796902456e-06
21951,3.073541252293777e-14
21952,0.00010456341136182275
21953,3.3493878636815818e-06
21954,7.756545308002454e-06
21955,3.4872039700891006e-05
21956,8.917617271327092e-07
21957,1.3394287109901813e-05
21958,0.00011090168449937182
21959,1.940470220014646e-10
21960,8.304985370582233e-07
21961,6.41395351566232e-10
21962,5.7458948150504455e-08
21963,9.896233641582159e-07
21964,2.991721607841092e-07
21965,1.5855167961140788e-08
21966,0.0008361441482859191
21967,0.00010168971457021942
21968,3.924844981174494e-17
21969,1.1127397356829962e-08
21970,1.822817783986657e-09
21971,0.008938344031462882
21972,2.9649262186294892e-05
21973,0.003055204522903759
21974,8.06130073535467e-06
21975,5.177235359583698e-10
21976,2.4764041412140605e-05
21977,0.005738856636976522
21978,4.320414216780179e-09
21979,3.440700288190481e-10
21980,0.0023135502595492434
21981,6.598220811365042e-08
21982,5.368892101428542e-09
21983,8.72808592878587e-08
21984,2.112038906929648e-11
21985,1.9087794047326862e-05
21986,4.4391363731745307e-10
21987,1.2127004658568747e-05
21988,4.593212441826551e-08
21989,4.320414216780179e-09
21990,1.4706168185418422e-09
21991,9.344656564448686e-07
21992,0.00021716540932820473
21993,1.6668601448032982e-08
21994,2.401744441262218e-06
21995,7.216498944166653e-11
21996,2.3654734517784883e-10
21997,3.0563665174015226e-05
21998,0.0009763484937549628
21999,3.9210150473232176e-13
22000,2.0586602143672646e-09
22001,1.576969278921197e-11
22002,0.00152746738430334
22003,1.1708463806764032e-06
22004,0.00204689962927193
22005,1.116134263573956e-07
22006,2.0845218696767703e-08
22007,0.00022290083162965427
22008,1.0557896666912288e-07
22009,0.00026531251510838826
22010,3.184014306507443e-09
22011,4.214043458217702e-05
22012,0.004193017993423686
22013,0.003588349437344185
22014,4.9598027753269404e-05
22015,1.6360137471279016e-06
22016,3.2028696150636615e-07
22017,2.479363544544579e-06
22018,6.217697775232308e-10
22019,2.9928783642419994e-07
22020,1.7518911744191447e-09
22021,6.692002172920486e-07
22022,4.856720681430327e-07
22023,9.68650992565842e-09
22024,1.560940747618127e-08
22025,6.397827901826665e-05
22026,4.841823173285896e-05
22027,1.3498887482018507e-05
22028,0.00012218347391733974
22029,4.40550876433069e-09
22030,0.0032584101560302688
22031,4.238380402147777e-09
22032,1.7085703950829043e-07
22033,1.8165442229976675e-07
22034,5.126090560396173e-06
22035,5.536641239392232e-05
22036,8.365783226114683e-14
22037,0.00037037369162338217
22038,1.4772721510795254e-07
22039,3.407976662198952e-08
22040,2.0090577680824484e-09
22041,0.00017506688693775667
22042,1.2804257663432992e-12
22043,7.649128542205651e-05
22044,5.53244675793897e-07
22045,0.0026279225900117677
22046,4.641425818879763e-06
22047,0.0011445118943399586
22048,0.0003633872915006689
22049,7.737142843969162e-05
22050,1.2176509410131429e-09
22051,2.541192779539504e-09
22052,3.434925752176418e-08
22053,4.405593900352749e-08
22054,5.1338541749516846e-08
22055,7.268825921251834e-07
22056,0.0008219035300399037
22057,1.154283108747031e-08
22058,2.6788796902608364e-05
22059,6.232444184316318e-05
22060,9.843912592762293e-05
22061,2.7166757474951255e-09
22062,1.1419876278888156e-09
22063,1.2446314319570051e-11
22064,0.00602935572789998
22065,2.9370548759662737e-06
22066,8.364277446326672e-06
22067,2.526972087432239e-10
22068,1.0257385882643712e-05
22069,1.4283704609912272e-09
22070,4.580799669646554e-07
22071,3.6612586598189357e-06
22072,3.01615621914251e-06
22073,1.5745432161347712e-06
22074,7.338120533958983e-06
22075,0.0053788158431258976
22076,3.0686694516294603e-08
22077,1.1740882199050432e-05
22078,2.072140307345966e-13
22079,5.566469614768117e-07
22080,5.194220130199363e-09
22081,0.0039120430236562285
22082,1.638622404982414e-05
22083,1.720370047514544e-14
22084,9.4021429955248e-10
22085,1.2653352585204623e-05
22086,0.00017357092356447482
22087,2.4937270379716748e-06
22088,0.0002745932132004495
22089,1.695845343952915e-05
22090,2.1210875651488888e-09
22091,2.1601977586823103e-07
22092,3.4404085943868994e-13
22093,1.414819578449936e-05
22094,0.1624435129140156
22095,7.2181211714481975e-06
22096,3.0526541116143675e-06
22097,1.7840282256169577e-08
22098,6.206332134653749e-05
22099,2.046364405847248e-06
22100,9.937816382291464e-08
22101,1.2134033087379094e-07
22102,0.0003422880849703859
22103,0.0004047546227987149
22104,1.2685295829472303e-10
22105,0.0084327152996209
22106,9.284440674576357e-05
22107,0.0018574886727245113
22108,3.88122320302747e-08
22109,2.175429652618834e-06
22110,9.420112316927619e-08
22111,2.045741719540299e-05
22112,2.638435076220647e-07
22113,1.6461136396512987e-06
22114,2.619949218268358e-06
22115,0.00030860276397596886
22116,2.7373575042592367e-09
22117,0.00011873273742023757
22118,1.5500922458227547e-16
22119,2.668814307593373e-06
22120,5.50060882151458e-05
22121,0.00022608369130566484
22122,3.805771933327973e-06
22123,3.277092773700686e-08
22124,4.3785859638629034e-05
22125,1.7820583902568395e-08
22126,5.015344225425398e-10
22127,0.001149399368341181
22128,6.075840472935262e-10
22129,7.45255631823507e-09
22130,2.4006350685764838e-08
22131,1.3239661829004606e-05
22132,0.0002556881974281144
22133,9.919726982789371e-06
22134,0.000473299321030249
22135,2.2960409494136542e-08
22136,0.002134663347233438
22137,3.13386949122515e-08
22138,1.2758496624441048e-05
22139,0.0022540896067700837
22140,6.9437655335387465e-06
22141,6.433052600878333e-10
22142,2.557848272465199e-05
22143,3.965833366515756e-07
22144,1.2613805227371753e-10
22145,7.011398945440569e-11
22146,1.5605270460578307e-08
22147,1.5156729357865028e-06
22148,3.121260483953886e-06
22149,3.714472225258609e-07
22150,3.19081351143953e-08
22151,4.445976924120976e-08
22152,3.989070945538727e-06
22153,8.291260172371015e-06
22154,0.003324749082149409
22155,2.129546679355292e-09
22156,7.391889691260087e-07
22157,4.081966658308736e-07
22158,1.8275552058641703e-08
22159,5.40314049067207e-07
22160,0.004830178911202822
22161,1.3394287109901813e-05
22162,3.9016107611740894e-06
22163,9.356054286328859e-05
22164,5.9292637117026066e-08
22165,0.023661472743305476
22166,1.2993873992256969e-08
22167,6.319933189099344e-05
22168,3.988843819943707e-08
22169,0.0035014145463538107
22170,0.0001040081087765606
22171,1.943083797988832e-08
22172,0.0009203640516061074
22173,6.483831202974301e-11
22174,9.077321899416217e-06
22175,5.0097982111224294e-05
22176,0.034920777842571575
22177,3.367158671649857e-08
22178,0.00024629538603124874
22179,0.004650743124855705
22180,1.4611471586653333e-05
22181,0.009929553454242143
22182,4.814797201578998e-05
22183,1.4557208010418071e-08
22184,0.00033615315615841953
22185,0.0789727899455155
22186,0.004203168270837872
22187,2.444858207694297e-08
22188,0.0054773688869452315
22189,5.523170248954282e-06
22190,3.4410951967875257e-07
22191,4.5404126183396875e-08
22192,6.250474992182817e-07
22193,0.0037310894396932687
22194,4.113099402685173e-06
22195,8.597657772433306e-05
22196,0.005576536147928949
22197,0.00012974523808367185
22198,2.8253144898117858e-09
22199,1.0182813203446878e-07
22200,3.0022141940539807e-09
22201,1.9392916455572892e-10
22202,7.046360829660985e-06
22203,2.083314816313163e-06
22204,6.307852956391561e-06
22205,2.870683879551697e-06
22206,6.097921484210794e-05
22207,1.372651301650959e-06
22208,1.0327174253533916e-05
22209,3.192292897602509e-05
22210,0.00027841512758229484
22211,9.184678376888737e-07
22212,0.0004470140953275894
22213,8.449678723236281e-07
22214,0.0003869300146831603
22215,0.004584620436899057
22216,0.0008555787552487542
22217,1.6841334839514712e-06
22218,2.5075653818287667e-08
22219,0.0027020306755747635
22220,4.2318834139881387e-08
22221,7.826130279506495e-08
22222,2.1732709645470726e-09
22223,5.563764434291093e-08
22224,1.0688115664844925e-06
22225,1.1014341906495666e-07
22226,8.067063960118262e-11
22227,2.1890085904197058e-10
22228,2.43584632477597e-06
22229,2.401585123837224e-08
22230,0.0013097964213077918
22231,4.100617486379039e-05
22232,4.492952377025729e-09
22233,0.015017188600925765
22234,0.006287801632092921
22235,1.7969083709658775e-08
22236,0.0009144079241473398
22237,0.019761955233508224
22238,2.508491968412278e-10
22239,2.8383382058446803e-06
22240,2.1861695436123352e-10
22241,2.4948226459124206e-07
22242,8.721424261650934e-05
22243,5.53244675793897e-07
22244,1.1374619367326504e-10
22245,0.016766217298274246
22246,9.36718324097515e-08
22247,9.227115635650713e-14
22248,0.06314838611877509
22249,0.011870136543916941
22250,4.635269999598035e-07
22251,0.0011835389305406626
22252,0.0001602477999817771
22253,2.1732709645470726e-09
22254,1.2184398695725154e-06
22255,4.780272120293521e-08
22256,2.830162741132775e-05
22257,0.00013567706423801457
22258,0.0022696229767425477
22259,0.022600202972869573
22260,1.503036872760134e-08
22261,7.060938653295542e-07
22262,0.00011369993952826265
22263,0.004169517546707182
22264,0.00038113530284677473
22265,8.918048579324649e-09
22266,0.001392546142109924
22267,9.943045069610312e-05
22268,4.500414498991709e-11
22269,2.201554391076343e-05
22270,3.3493878636815818e-06
22271,1.154283108747031e-08
22272,7.353234672878927e-06
22273,1.2332107354254346e-05
22274,3.7544830137253295e-07
22275,0.3351185951400635
22276,2.530455356420203e-05
22277,1.8079391540866102e-05
22278,1.3760549120072408e-06
22279,3.300471095376004e-08
22280,6.623141143509725e-08
22281,3.6357939053345424e-07
22282,5.95780478009702e-06
22283,3.1403138912623745e-05
22284,2.9832336870650077e-05
22285,1.5121612601994525e-08
22286,1.5611863718270035e-07
22287,1.1244828814132935e-05
22288,6.615644888206648e-10
22289,4.2965801969824437e-07
22290,0.0011382062215708783
22291,4.071521160493801e-09
22292,0.0018391503552863866
22293,5.610377376938678e-07
22294,1.0007441202791944e-10
22295,3.622355063600275e-12
22296,1.1220138327022862e-05
22297,2.2087833720310493e-07
22298,1.4701866416759595e-07
22299,0.0013783813957271914
22300,1.981718231957406e-05
22301,3.480173312831203e-08
22302,0.003979468838374726
22303,0.004651246141748193
22304,0.0001363681347675517
22305,0.0019981910578881854
22306,0.0003595752650175775
22307,4.145999161910113e-10
22308,3.288326209278443e-08
22309,7.547272766201935e-12
22310,2.7376180331190334e-09
22311,1.1652656757295752e-08
22312,2.663735286477269e-10
22313,1.974180294676752e-05
22314,0.00012495536415861396
22315,1.4626995785391555e-09
22316,0.00011849820901910923
22317,2.706796289511267e-09
22318,1.8792896372333287e-06
22319,0.009313981650702106
22320,0.002289499820186129
22321,0.00026462990492722924
22322,3.3069460553546546e-07
22323,5.759410669005414e-05
22324,3.7815090176339606e-09
22325,0.0001321150852394969
22326,2.877417265907104e-08
22327,0.0011694969572611804
22328,2.0968418234006904e-08
22329,5.8504636704447984e-08
22330,1.761340597713058e-07
22331,1.7227515374243813e-05
22332,0.0001475726650605381
22333,3.955544364870168e-07
22334,7.980902854732779e-07
22335,9.264216561138626e-05
22336,6.62824197044504e-09
22337,5.046804315188018e-07
22338,0.001109965400431926
22339,0.00252604376753771
22340,1.1633365428707333e-06
22341,2.031612353861182e-05
22342,7.061145747067083e-10
22343,1.2561115206739482e-05
22344,1.8768258493594117e-10
22345,3.287851817841797e-09
22346,1.1727949171287769e-05
22347,3.0425429193452456e-06
22348,1.3170187393758544e-07
22349,6.813708625182181e-09
22350,1.7840918768615854e-09
22351,1.385512507879535e-08
22352,2.0287609301844273e-05
22353,1.9873544486502502e-07
22354,8.722750559856043e-09
22355,1.2508221964444782e-10
22356,1.8488507635146795e-06
22357,4.6300501404419416e-08
22358,4.2810261472210055e-07
22359,3.0003419714026792e-06
22360,0.000170477727940842
22361,4.2798139813531926e-05
22362,5.53244675793897e-07
22363,0.00040989107578851295
22364,9.660655455139423e-10
22365,2.367336816442274e-10
22366,9.173767154922485e-06
22367,8.597927890124971e-05
22368,0.00011732805686530484
22369,1.7324737483702864e-07
22370,0.00835440096136048
22371,2.7389497472885407e-05
22372,9.203759760472737e-06
22373,2.7302389425429663e-09
22374,1.1584242009894163e-10
22375,1.1200946445965228e-05
22376,2.951154856634456e-07
22377,3.722189444299486e-18
22378,7.65345393647424e-05
22379,2.4272661075811518e-05
22380,0.009251410939928923
22381,0.0002720881286370406
22382,1.5139502593906184e-05
22383,0.09301257030439658
22384,2.0001607177398573e-05
22385,1.1352433994759854e-06
22386,0.0003286652044287383
22387,1.1085760580690614e-06
22388,0.022271669014018475
22389,0.0011140829164611908
22390,4.5987426230653785e-08
22391,0.0009845372588827008
22392,1.1426772175509188e-12
22393,2.4184953710738713e-07
22394,3.2101265524851302e-06
22395,4.786424400457953e-11
22396,0.002161850141149464
22397,0.0012932928080904087
22398,6.658631679085654e-05
22399,0.0005586199753648959
22400,1.0042832155774224e-07
22401,3.1781943598332457e-06
22402,0.00014135028709497688
22403,1.238193219780843e-07
22404,9.696754561918457e-10
22405,0.00012737068960194865
22406,0.0002747160428546441
22407,0.00037768871266107625
22408,7.04494844516935e-07
22409,0.0005612741754431112
22410,3.1857883867740476e-05
22411,5.471211622153985e-07
22412,1.9943210409328905e-05
22413,4.020755385965593e-09
22414,4.279666766455683e-10
22415,7.929737277035259e-07
22416,0.017139172967727646
22417,0.0003124051399051124
